customer_id,residence_country,gender,age,first_join_date,residence_index,channel_entrance,activity_status,household_gross_income,saving_account,guarantees,junior_account,loans,credit_card,pension,direct_debit,employment_status,mortgage,employment_status_int,personal_income,current_loan_amount,credit_score,customer_segment_model,years_calc,total_products_owned,junior_guarantee
18626,ES,1,59,2001-01-18,Y,KAD,1,95907.03,0,0,0,0,0,0,1,N,0,1,80808.94,0.0,850,5+ years,19,1,0
18627,ES,1,59,2000-06-05,Y,KAT,0,183039.9,0,0,0,0,0,0,0,N,0,1,127152.21,0.0,730,5+ years,20,0,0
18629,ES,1,57,2000-06-05,Y,KAT,1,451931.22,0,0,0,0,1,0,1,N,0,1,355629.3,0.0,850,5+ years,20,2,0
18631,ES,0,51,2000-06-05,Y,KAT,1,216362.64,0,0,0,0,1,0,1,N,0,1,122704.96,0.0,850,5+ years,20,2,0
18633,ES,1,58,2004-11-22,Y,KDB,0,23712.84,0,0,0,0,0,0,0,N,0,1,16505.5,0.0,615,5+ years,16,0,0
18634,ES,1,43,2000-06-06,Y,KAT,1,303044.58,0,0,0,0,0,0,1,N,0,1,211389.15,0.0,850,5+ years,20,1,0
18637,ES,1,46,2000-06-05,Y,KAT,0,325228.53,0,0,0,0,0,0,0,N,0,1,194142.53,0.0,730,5+ years,20,0,0
18645,ES,1,48,2000-06-05,Y,KAT,1,660038.25,0,0,0,0,0,0,1,N,0,1,464109.09,0.0,850,5+ years,20,1,0
18647,ES,1,50,2002-10-09,Y,KAT,1,94507.26,0,0,0,0,0,0,0,N,0,1,59953.48,0.0,850,5+ years,18,0,0
18648,ES,1,52,2000-06-05,Y,KAT,1,45988.17,0,0,0,0,0,0,0,N,0,1,33831.05,0.0,798,5+ years,20,0,0
18652,ES,1,53,2000-06-20,Y,KAT,0,90967.26,0,0,0,0,0,0,0,N,0,1,77047.35,0.0,716,5+ years,20,0,0
18653,ES,1,53,2001-01-24,Y,KAT,0,15448.38,0,0,0,0,0,0,0,N,0,1,11719.92,0.0,603,5+ years,19,0,0
18656,ES,1,54,2000-06-05,Y,KAT,0,58226.22,0,0,0,0,0,0,0,N,0,1,46691.83,0.0,667,5+ years,20,0,0
18660,ES,1,50,2000-06-13,Y,KAT,0,67947.51,0,0,0,0,0,0,0,N,0,1,43439.11,0.0,681,5+ years,20,0,0
18662,ES,1,45,2000-10-23,Y,KAT,1,296741.07,0,0,0,0,0,0,1,N,0,1,226041.12,0.0,850,5+ years,20,1,0
18665,ES,1,39,2001-06-03,Y,KFC,1,208540.44,0,0,0,0,0,0,0,N,0,1,144225.94,0.0,850,5+ years,19,0,0
18666,ES,1,40,2000-06-05,Y,007,1,42175.71,0,0,0,0,1,0,0,N,0,1,33819.24,0.0,793,5+ years,20,1,0
18667,ES,0,58,2000-11-21,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,1,N,0,1,113167.57,0.0,850,5+ years,20,1,0
18677,ES,1,52,2000-08-22,Y,KAT,1,163725.18,0,0,0,0,1,0,1,N,0,1,93076.24,0.0,850,5+ years,20,2,0
18678,ES,1,52,2000-06-06,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,81102.41,0.0,850,5+ years,20,0,0
18681,ES,1,58,2000-06-06,Y,KAT,0,55180.86,0,0,0,0,1,0,0,N,0,1,27994.62,0.0,662,5+ years,20,1,0
18688,ES,1,59,2000-06-06,Y,KAT,0,128333.52,0,0,0,0,0,0,0,N,0,1,78000.61,0.0,730,5+ years,20,0,0
18697,ES,1,52,2000-06-26,Y,KFC,1,103239.15,0,0,0,0,0,0,0,N,0,1,77214.45,0.0,850,5+ years,20,0,0
18699,ES,1,53,2000-06-06,Y,KHM,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,133824.19,0.0,730,5+ years,20,0,0
18701,ES,1,48,2000-06-13,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,96369.86,0.0,730,5+ years,20,0,0
18702,ES,1,52,2000-12-22,Y,KAT,1,211818.45,0,0,0,0,1,0,1,N,0,1,111131.85,0.0,850,5+ years,20,2,0
18704,ES,0,55,2019-01-20,Y,KAT,1,75187.44,0,0,0,0,0,0,0,N,0,1,38938.6,0.0,830,0-1 year,1,0,0
18705,ES,1,54,2000-06-28,Y,KAT,1,37707.78,0,0,0,0,0,0,1,N,0,1,21199.88,0.0,811,5+ years,20,1,0
18712,ES,0,49,2000-06-06,Y,KAT,1,78308.52,0,0,0,0,0,0,1,N,0,1,46753.05,0.0,850,5+ years,20,1,0
18714,ES,0,45,2000-06-06,Y,KAT,1,131819.84999999998,0,0,0,0,0,0,1,N,0,1,109381.74,0.0,850,5+ years,20,1,0
18724,ES,1,50,2000-06-06,Y,KAT,0,83594.91,0,0,0,0,0,0,0,N,0,1,45223.66,0.0,705,5+ years,20,0,0
18727,ES,1,54,2000-06-16,Y,KAT,1,140068.08000000002,0,0,0,0,1,0,0,N,0,1,108583.65,0.0,850,5+ years,20,1,0
18728,ES,1,51,2002-05-08,Y,KAT,1,175914.24,0,0,0,0,0,1,0,N,0,1,99503.52,0.0,850,5+ years,18,1,0
18729,ES,0,55,2000-06-07,Y,KAT,0,48258.78,0,0,0,0,0,0,0,N,0,1,33708.91,0.0,652,5+ years,20,0,0
18732,ES,0,55,2000-06-07,Y,KAT,1,312122.13,0,0,0,0,0,0,0,N,0,1,177111.29,0.0,850,5+ years,20,0,0
18737,ES,0,48,2000-06-27,Y,KAT,1,56853.75,0,0,0,0,0,0,0,N,0,1,34391.87,0.0,815,5+ years,20,0,0
18747,ES,0,53,2000-06-07,Y,KAT,1,140068.08000000002,0,0,0,0,1,0,1,N,1,1,90003.85,258642.31,755,5+ years,20,2,0
18749,ES,1,52,2000-06-07,Y,KAT,1,64091.88,0,0,0,0,0,0,0,N,0,1,47854.59,0.0,826,5+ years,20,0,0
18753,ES,1,59,2000-06-14,Y,KAT,1,251828.73,0,0,0,0,0,0,0,N,0,1,128997.16,0.0,850,5+ years,20,0,0
18758,ES,0,46,2000-06-07,Y,KAT,1,123126.33,0,0,0,0,0,0,1,N,0,1,108007.96,0.0,850,5+ years,20,1,0
18766,ES,0,57,2000-06-16,Y,KAT,0,208893.48,0,0,0,0,0,0,0,N,0,1,143042.98,0.0,730,5+ years,20,0,0
18767,ES,0,56,2002-12-30,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,104666.81,0.0,730,5+ years,18,0,0
18775,ES,0,57,2005-12-26,Y,KAT,1,292478.34,0,0,0,0,0,1,0,N,0,1,204313.3,0.0,850,5+ years,15,1,0
18776,ES,1,43,2000-06-14,Y,KCC,0,128769.24,0,0,0,0,0,0,0,N,0,1,65044.05,0.0,730,5+ years,20,0,0
18784,ES,0,48,2002-10-27,Y,007,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,116149.34,0.0,730,5+ years,18,0,0
18787,ES,1,50,2000-06-07,Y,KAT,1,67303.56,0,0,0,0,0,1,1,N,0,1,48552.44,0.0,850,5+ years,20,2,0
18788,ES,1,49,2000-06-28,Y,KAT,1,59092.95,0,0,0,0,0,0,0,N,0,1,48603.12,0.0,818,5+ years,20,0,0
18789,ES,1,57,2000-06-09,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,105866.26,0.0,730,5+ years,20,0,0
18791,ES,1,44,2004-11-22,Y,KAT,0,68017.14,0,0,0,0,0,0,0,N,0,1,66713.26,0.0,682,5+ years,16,0,0
18793,ES,1,52,2000-06-08,Y,KAT,1,401756.97,0,0,0,0,0,0,0,N,0,1,296158.7,0.0,850,5+ years,20,0,0
18795,ES,1,50,2000-07-25,Y,KAT,1,221429.22000000003,0,0,0,0,0,1,0,N,0,1,197874.28,0.0,850,5+ years,20,1,0
18798,ES,1,45,2000-06-08,Y,KAT,1,51972.51,0,0,0,0,0,0,1,N,1,1,39594.37,113809.46,682,5+ years,20,1,0
18799,ES,1,55,2000-06-08,Y,KAT,1,174913.47,0,0,0,0,0,0,1,N,1,1,91389.73,60602.84,773,5+ years,20,1,0
18806,ES,1,50,2003-05-04,Y,KBZ,0,255408.66,0,0,0,0,0,0,0,N,0,1,155016.24,0.0,730,5+ years,17,0,0
18811,ES,1,45,2000-06-08,Y,KAT,0,94091.22,0,0,0,0,0,0,0,N,0,1,64804.38,0.0,721,5+ years,20,0,0
18812,ES,0,48,2000-06-08,Y,KAT,1,214499.64,0,0,0,0,1,0,1,N,0,1,158833.55,0.0,850,5+ years,20,2,0
18815,ES,0,50,2000-06-08,Y,KAT,1,171203.40000000002,0,0,0,0,0,0,0,N,0,1,93411.98,0.0,850,5+ years,20,0,0
18823,ES,1,47,2000-07-24,Y,KAT,1,79032.48,0,0,0,0,0,0,0,N,0,1,41002.23,0.0,848,5+ years,20,0,0
18831,ES,1,51,2000-07-03,Y,KAT,0,80094.81,0,0,0,0,0,0,0,N,0,1,55039.85,0.0,700,5+ years,20,0,0
18834,ES,1,50,2000-06-26,Y,KAT,1,272473.26,0,0,0,0,1,1,1,N,0,1,258057.59,0.0,850,5+ years,20,3,0
18838,ES,1,57,2002-04-04,Y,KAT,1,190285.05,0,0,0,0,1,1,1,N,0,1,162013.28,0.0,850,5+ years,18,3,0
18839,ES,1,49,2000-06-08,Y,KAT,0,706412.79,0,0,0,0,0,0,0,N,0,1,673313.73,0.0,730,5+ years,20,0,0
18840,ES,1,50,2000-06-09,Y,KAT,0,67585.62,0,0,0,0,0,0,0,N,0,1,39474.93,0.0,681,5+ years,20,0,0
18850,ES,1,45,2006-03-23,Y,KDP,1,140068.08000000002,0,0,0,0,1,0,0,N,0,1,71453.26,0.0,850,5+ years,14,1,0
18852,ES,1,46,2000-06-09,Y,KAT,0,119311.35,0,0,0,0,0,0,0,N,0,1,118568.21,0.0,730,5+ years,20,0,0
18854,ES,0,51,2003-01-28,Y,KAT,1,95348.85,0,0,0,0,0,0,1,N,0,1,56280.7,0.0,850,5+ years,17,1,0
18855,ES,0,48,2002-12-15,Y,KAT,1,95376.81,0,0,0,0,0,0,0,N,0,1,67314.97,0.0,850,5+ years,18,0,0
18859,ES,1,51,2000-06-09,Y,KAT,1,229729.74,0,0,0,0,0,0,1,N,0,1,211014.4,0.0,850,5+ years,20,1,0
18865,ES,1,55,2001-01-08,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,131675.72,0.0,730,5+ years,19,0,0
18872,ES,1,48,2001-01-08,Y,KAT,0,66262.38,0,0,0,0,0,0,0,N,0,1,44071.24,0.0,679,5+ years,19,0,0
18874,ES,1,55,2000-06-09,Y,KAT,1,409172.1,0,0,0,0,0,0,0,N,0,1,264414.28,0.0,850,5+ years,20,0,0
18875,ES,0,55,2000-06-09,Y,KAT,0,123101.73,0,0,0,0,0,0,0,N,0,1,75535.1,0.0,730,5+ years,20,0,0
18876,ES,1,54,2013-06-17,Y,KAT,1,36789.81,0,0,0,0,0,0,0,N,0,1,30099.19,0.0,785,5+ years,7,0,0
18879,ES,1,48,2000-09-04,Y,KAT,1,200962.35,0,0,0,0,0,0,1,B,0,0,154896.25,0.0,850,5+ years,20,1,0
18881,ES,1,49,2000-06-26,Y,KAT,1,126373.56,0,0,0,0,0,0,1,N,0,1,117137.06,0.0,850,5+ years,20,1,0
18882,ES,1,53,2000-06-09,Y,KAT,0,186932.97,0,0,0,0,0,0,0,N,0,1,109123.19,0.0,730,5+ years,20,0,0
18884,ES,1,57,2000-06-09,Y,KAT,1,96790.29,0,0,0,0,0,0,0,N,0,1,61358.93,0.0,850,5+ years,20,0,0
18885,ES,1,57,2006-10-02,Y,KAT,0,303301.41000000003,0,0,0,0,0,0,0,N,0,1,195672.77,0.0,730,5+ years,14,0,0
18896,ES,1,48,2000-06-12,Y,KAT,1,166184.25,0,0,0,0,0,0,1,N,0,1,146166.14,0.0,850,5+ years,20,1,0
18902,ES,1,46,2000-06-12,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,127577.67,0.0,730,5+ years,20,0,0
18903,ES,1,49,2000-06-29,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,1,N,0,1,117877.72,0.0,850,5+ years,20,1,0
18907,ES,0,44,2006-05-22,Y,KAT,1,132021.87,0,0,0,0,0,1,0,N,0,1,71463.54,0.0,850,5+ years,14,1,0
18909,ES,1,49,2005-03-07,Y,KAT,1,40414.77,0,0,0,0,1,0,0,N,0,1,37736.22,0.0,790,5+ years,15,1,0
18910,ES,1,51,2001-09-10,Y,KAT,1,96522.0,0,0,0,0,0,0,1,N,0,1,57404.43,0.0,850,5+ years,19,1,0
18913,ES,1,57,2006-02-06,Y,KFC,0,70558.02,0,0,0,0,0,0,0,N,0,1,62345.19,0.0,685,5+ years,14,0,0
18916,ES,1,51,2000-07-06,Y,KAT,0,452056.8000000001,0,0,0,0,0,0,0,N,0,1,445511.42,0.0,730,5+ years,20,0,0
18917,ES,1,57,2000-06-12,Y,KAT,1,150735.84,0,0,0,0,0,1,0,N,0,1,117557.78,0.0,850,5+ years,20,1,0
18918,ES,0,53,2009-04-06,Y,KAT,1,150735.84,0,0,0,0,0,0,0,N,0,1,126940.28,0.0,850,5+ years,11,0,0
18920,ES,1,50,2000-08-28,Y,KAT,1,37667.52,0,0,0,0,0,0,0,N,0,1,34412.89,0.0,786,5+ years,20,0,0
18921,ES,0,52,2000-06-12,Y,KAT,1,258639.09,0,0,0,0,0,1,0,N,0,1,148561.52,0.0,850,5+ years,20,1,0
18922,ES,0,52,2000-06-12,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,105520.48,0.0,730,5+ years,20,0,0
18923,ES,1,54,2000-06-12,Y,KAT,0,175792.16999999998,0,0,0,0,0,0,0,N,0,1,167027.69,0.0,730,5+ years,20,0,0
18929,ES,1,58,2000-06-12,Y,KAT,0,58626.06,0,0,0,0,0,0,0,N,0,1,31649.27,0.0,667,5+ years,20,0,0
18940,ES,1,48,2002-01-27,Y,KAT,1,158421.12,0,0,0,0,0,0,1,N,0,1,122228.77,0.0,850,5+ years,18,1,0
18943,ES,1,50,2000-09-06,Y,KAT,1,72193.89,0,0,0,0,1,0,1,N,0,1,71101.88,0.0,850,5+ years,20,2,0
18946,ES,1,51,2000-06-12,Y,KAT,0,74899.92,0,0,0,0,0,0,0,N,0,1,51399.81,0.0,692,5+ years,20,0,0
18951,ES,1,42,2000-06-12,Y,KAT,1,228990.42,0,0,0,0,0,0,0,N,0,1,148676.89,0.0,850,5+ years,20,0,0
18953,ES,1,51,2000-06-26,Y,KAT,1,140068.08000000002,0,0,0,0,0,1,1,N,0,1,123059.31,0.0,850,5+ years,20,2,0
18957,ES,0,56,2000-06-12,Y,KAT,0,191051.46,0,0,0,0,0,0,0,N,0,1,162457.87,0.0,730,5+ years,20,0,0
18960,ES,1,47,2001-05-07,Y,KAT,0,124838.91,0,0,0,0,0,0,0,N,0,1,81724.57,0.0,730,5+ years,19,0,0
18961,ES,0,48,2000-06-12,Y,KAT,0,145670.16,0,0,0,0,0,0,0,N,0,1,80521.9,0.0,730,5+ years,20,0,0
18962,ES,1,47,2001-04-16,Y,KAT,0,51311.97,0,0,0,0,0,0,0,N,0,1,49395.86,0.0,656,5+ years,19,0,0
18969,ES,1,50,2000-07-26,Y,KAT,1,114920.55,0,0,0,0,0,0,1,N,0,1,104912.1,0.0,850,5+ years,20,1,0
18970,ES,0,45,2001-02-06,Y,KAT,1,553338.0599999999,0,0,0,0,1,0,1,N,0,1,476345.31,0.0,850,5+ years,19,2,0
18971,ES,1,48,2000-06-12,Y,KAT,0,59421.03,0,0,0,0,0,0,0,N,0,1,33263.31,0.0,669,5+ years,20,0,0
18974,ES,1,44,2001-02-20,Y,KAT,1,87291.9,0,0,0,0,0,0,0,N,0,1,72563.16,0.0,850,5+ years,19,0,0
18976,ES,0,47,2002-12-31,Y,KAT,1,513379.29,0,0,0,0,0,1,0,N,0,1,502021.95,0.0,850,5+ years,18,1,0
18985,ES,1,47,2000-07-20,Y,007,0,70707.20999999999,0,0,0,0,0,0,0,N,0,1,52579.98,0.0,686,5+ years,20,0,0
18987,ES,1,58,2000-06-13,Y,KAT,1,226703.91,0,0,0,0,1,0,1,N,0,1,214253.34,0.0,850,5+ years,20,2,0
18996,ES,1,57,2003-02-26,Y,KFC,1,143044.41,0,0,0,0,0,0,0,N,0,1,113260.74,0.0,850,5+ years,17,0,0
19000,ES,1,50,2000-06-13,Y,KAT,0,53656.98,0,0,0,0,0,0,0,N,0,1,48253.35,0.0,660,5+ years,20,0,0
19002,ES,1,48,2001-10-11,Y,KAT,0,203319.6,0,0,0,0,0,0,0,N,0,1,181429.64,0.0,730,5+ years,19,0,0
19004,ES,1,49,2000-09-25,Y,KAG,1,147215.34,0,0,0,0,0,0,0,N,0,1,78203.72,0.0,850,5+ years,20,0,0
19005,ES,1,57,2000-09-06,Y,KAT,1,49307.52,0,0,0,0,0,0,1,N,0,1,46067.2,0.0,828,5+ years,20,1,0
19010,ES,1,48,2000-08-22,Y,KAT,0,153762.87,0,0,0,0,0,0,0,N,0,1,89815.98,0.0,730,5+ years,20,0,0
19011,ES,0,49,2000-07-04,Y,KAT,1,187590.72,0,0,0,0,1,0,1,N,0,1,108134.03,0.0,850,5+ years,20,2,0
19016,ES,1,57,2000-06-13,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,86464.8,0.0,730,5+ years,20,0,0
19017,ES,0,52,2000-06-14,Y,KAT,1,399788.94000000006,0,0,0,0,0,0,0,N,0,1,205361.76,0.0,850,5+ years,20,0,0
19020,ES,1,49,2000-11-06,Y,KAT,1,178610.22,0,0,0,0,0,0,0,N,0,1,123727.34,0.0,850,5+ years,20,0,0
19022,ES,0,59,2000-06-13,Y,KAT,1,125337.06,0,0,0,0,1,0,1,N,0,1,108971.11,0.0,850,5+ years,20,2,0
19023,ES,1,53,2000-06-13,Y,KAT,1,106591.92,0,0,0,0,0,0,0,N,0,1,86773.07,0.0,850,5+ years,20,0,0
19025,ES,0,48,2000-06-13,Y,KAT,0,78823.98,0,0,0,0,0,0,0,N,0,1,68382.58,0.0,698,5+ years,20,0,0
19029,ES,1,50,2000-06-22,Y,KAT,0,222652.14,0,0,0,0,0,0,0,N,0,1,198954.78,0.0,730,5+ years,20,0,0
19032,ES,1,47,2000-09-06,Y,KAT,0,206839.53,0,0,0,0,0,0,0,N,0,1,121086.55,0.0,730,5+ years,20,0,0
19034,ES,1,49,2000-06-14,Y,KAT,0,384389.4,0,0,0,0,0,0,0,N,0,1,277212.5,0.0,730,5+ years,20,0,0
19036,ES,0,48,2000-06-14,Y,KAT,0,62141.43000000001,0,0,0,0,0,0,0,N,0,1,31982.91,0.0,673,5+ years,20,0,0
19037,ES,1,48,2000-07-24,Y,KAT,0,71919.27,0,0,0,0,0,0,0,N,0,1,61818.5,0.0,687,5+ years,20,0,0
19044,ES,0,55,2000-06-14,Y,KAT,0,111545.04,0,0,0,0,0,0,0,N,0,1,92400.46,0.0,730,5+ years,20,0,0
19049,ES,1,46,2000-06-14,Y,KFC,0,68028.29999999999,0,0,0,0,0,0,0,N,0,1,66466.95,0.0,682,5+ years,20,0,0
19052,ES,1,50,2000-07-24,Y,KAT,0,104931.09,0,0,0,0,0,0,0,N,0,1,85944.83,0.0,730,5+ years,20,0,0
19061,ES,1,59,2000-06-14,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,83338.43,0.0,730,5+ years,20,0,0
19063,ES,0,49,2000-07-20,Y,KAT,1,190134.27,0,0,0,0,0,0,0,N,0,1,158568.69,0.0,850,5+ years,20,0,0
19069,ES,1,56,2000-06-14,Y,KAT,1,704665.05,0,0,0,0,0,0,0,N,0,1,437385.99,0.0,850,5+ years,20,0,0
19074,ES,1,53,2000-06-14,Y,KAT,1,176563.38,0,0,0,0,0,0,0,N,0,1,146489.86,0.0,850,5+ years,20,0,0
19075,ES,1,49,2001-03-21,Y,KAT,1,88155.9,0,0,0,0,0,0,0,N,0,1,61799.3,0.0,850,5+ years,19,0,0
19076,ES,0,55,2000-06-14,Y,KAT,1,301640.55000000005,0,0,0,0,1,0,1,N,0,1,262979.92,0.0,850,5+ years,20,2,0
19077,ES,1,40,2000-06-14,Y,KAT,1,89802.20999999998,0,0,0,0,1,1,1,N,0,1,86969.36,0.0,850,5+ years,20,3,0
19082,ES,1,54,2000-06-14,Y,KAT,0,71794.17,0,0,0,0,0,0,0,N,0,1,46164.0,0.0,687,5+ years,20,0,0
19085,ES,1,47,2000-06-14,Y,KAT,1,85541.79000000001,0,0,0,0,0,0,0,N,0,1,61585.79,0.0,850,5+ years,20,0,0
19086,ES,1,55,2000-07-04,Y,KAT,0,38066.46,0,0,0,0,0,0,0,N,0,1,30759.63,0.0,637,5+ years,20,0,0
19087,ES,1,59,2000-06-15,Y,KAT,0,106142.76,0,0,0,0,0,0,0,N,0,1,88054.03,0.0,730,5+ years,20,0,0
19088,ES,1,56,2000-06-15,Y,KAT,0,151821.03,0,0,0,0,0,0,0,N,0,1,113348.12,0.0,730,5+ years,20,0,0
19099,ES,1,56,2000-08-03,Y,KAT,1,56136.03,0,0,0,0,0,0,1,N,0,1,37742.02,0.0,839,5+ years,20,1,0
19100,ES,0,53,2000-06-15,Y,KAT,0,871086.1799999998,0,0,0,0,0,0,0,N,0,1,580298.92,0.0,730,5+ years,20,0,0
19103,ES,1,56,2010-06-28,Y,KAT,0,54768.51,0,0,0,0,0,0,0,N,0,1,36947.86,0.0,662,5+ years,10,0,0
19107,ES,1,48,2000-06-15,Y,KAT,0,87403.98,0,0,0,0,0,0,0,N,0,1,57686.58,0.0,711,5+ years,20,0,0
19108,ES,1,53,2000-10-25,Y,KAT,1,601400.22,0,0,0,0,0,0,0,N,0,1,358716.03,0.0,850,5+ years,20,0,0
19119,ES,1,52,2000-06-15,Y,KAT,1,152080.74,0,0,0,0,1,0,1,N,0,1,136090.15,0.0,850,5+ years,20,2,0
19120,ES,0,53,2001-01-11,Y,KAT,1,184973.34,0,0,0,0,1,0,1,N,0,1,171337.56,0.0,850,5+ years,19,2,0
19121,ES,1,55,2005-04-10,Y,KAT,1,140068.08000000002,0,0,0,0,0,1,0,N,0,1,91521.65,0.0,850,5+ years,15,1,0
19123,ES,1,59,2000-06-15,Y,KAT,0,117436.02,0,0,0,0,0,0,0,N,0,1,100997.16,0.0,730,5+ years,20,0,0
19127,ES,1,42,2007-02-01,Y,KAE,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,100670.1,0.0,730,5+ years,13,0,0
19128,ES,1,49,2000-06-15,Y,KAT,0,49278.42,0,0,0,0,0,0,0,N,0,1,41216.78,0.0,653,5+ years,20,0,0
19130,ES,1,54,2002-06-26,Y,KAT,1,155068.95,0,0,0,0,0,0,1,N,0,1,93905.68,0.0,850,5+ years,18,1,0
19131,ES,1,49,2003-01-30,Y,KAT,1,345499.29,0,0,0,0,0,0,1,N,0,1,282574.42,0.0,850,5+ years,17,1,0
19134,ES,1,54,2000-06-15,Y,KAT,0,144490.91999999998,0,0,0,0,0,0,0,N,0,1,103430.23,0.0,730,5+ years,20,0,0
19136,ES,0,50,2000-07-04,Y,KAT,1,217234.8,0,0,0,0,0,0,0,N,0,1,148677.47,0.0,850,5+ years,20,0,0
19137,ES,1,57,2000-06-15,Y,KAT,1,408745.11,0,0,0,0,0,0,0,N,0,1,251057.07,0.0,850,5+ years,20,0,0
19138,ES,1,51,2000-06-15,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,130611.92,0.0,730,5+ years,20,0,0
19140,ES,0,57,2002-11-26,Y,KAT,0,203257.59,0,0,0,0,0,0,0,N,0,1,112327.21,0.0,730,5+ years,18,0,0
19142,ES,1,44,2000-06-15,Y,KAT,1,140564.22,0,0,0,0,1,0,1,N,0,1,129453.77,0.0,850,5+ years,20,2,0
19144,ES,1,52,2000-06-15,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,86945.02,0.0,730,5+ years,20,0,0
19148,ES,1,58,2000-06-15,Y,KAT,1,109739.52,0,0,0,0,0,0,0,N,0,1,97239.77,0.0,850,5+ years,20,0,0
19150,ES,1,59,2000-06-16,Y,KFC,0,81910.44,0,0,0,0,0,0,0,N,0,1,48396.91,0.0,702,5+ years,20,0,0
19152,ES,1,45,2000-06-16,Y,KAT,0,135557.88,0,0,0,0,0,0,0,N,0,1,70987.09,0.0,730,5+ years,20,0,0
19156,ES,1,50,2002-01-21,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,97511.09,0.0,850,5+ years,18,0,0
19159,ES,1,52,2000-06-16,Y,KAT,1,205765.11,0,0,0,0,1,0,1,N,1,1,126833.59,1261502.2,755,5+ years,20,2,0
19162,ES,1,55,2000-06-16,Y,KAT,1,84385.89,0,0,0,0,0,1,1,N,0,1,51653.27,0.0,850,5+ years,20,2,0
19163,ES,1,55,2000-06-16,Y,KAT,1,237524.79,0,0,0,0,1,0,0,N,0,1,220192.66,0.0,850,5+ years,20,1,0
19169,ES,1,54,2000-06-16,Y,KAT,1,296001.36,0,0,0,0,0,0,1,N,0,1,225155.13,0.0,850,5+ years,20,1,0
19172,ES,1,50,2000-07-05,Y,KAT,0,37850.85000000001,0,0,0,0,0,0,0,N,0,1,28446.12,0.0,636,5+ years,20,0,0
19174,ES,1,45,2000-06-26,Y,KAT,1,42402.45,0,0,0,0,0,0,1,N,0,1,37072.07,0.0,818,5+ years,20,1,0
19177,ES,0,51,2000-10-11,Y,KAT,1,371677.89,0,0,0,0,1,1,1,N,0,1,266917.18,0.0,850,5+ years,20,3,0
19181,ES,1,48,2000-09-08,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,139915.16,0.0,850,5+ years,20,0,0
19182,ES,1,48,2000-06-16,Y,013,1,251843.16,0,0,0,0,0,0,0,N,0,1,235250.63,0.0,850,5+ years,20,0,0
19183,ES,1,56,2000-07-17,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,1,N,0,1,95246.41,0.0,850,5+ years,20,1,0
19184,ES,1,52,2000-06-16,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,131112.65,0.0,730,5+ years,20,0,0
19185,ES,1,48,2000-11-10,Y,KAT,1,721588.89,0,0,0,0,1,0,1,N,0,1,706730.35,0.0,850,5+ years,20,2,0
19186,ES,1,56,2000-07-04,Y,KAT,0,73132.95000000001,0,0,0,0,0,0,0,N,0,1,68285.02,0.0,689,5+ years,20,0,0
19191,ES,1,57,2000-06-16,Y,KAT,0,120688.11000000002,0,0,0,0,0,0,0,N,0,1,88133.84,0.0,730,5+ years,20,0,0
19199,ES,1,47,2006-09-27,Y,KAT,0,196778.04,0,0,0,0,0,0,0,N,0,1,160444.61,0.0,730,5+ years,14,0,0
19200,ES,1,49,2000-06-16,Y,KAT,1,54036.56999999999,0,0,0,0,0,0,0,N,0,1,37286.36,0.0,811,5+ years,20,0,0
19201,ES,1,46,2000-09-06,Y,KAT,1,190406.52,0,0,0,0,0,1,1,N,0,1,188575.66,0.0,850,5+ years,20,2,0
19209,ES,1,47,2000-07-03,Y,KAT,1,197401.68,0,0,0,0,0,0,0,N,0,1,189112.81,0.0,850,5+ years,20,0,0
19210,ES,1,56,2000-09-14,Y,007,0,66782.76,0,0,0,0,0,0,0,N,0,1,36564.93,0.0,680,5+ years,20,0,0
19212,ES,1,59,2000-06-19,Y,KHK,1,111134.63999999998,0,0,0,0,0,0,0,N,0,1,101684.06,0.0,850,5+ years,20,0,0
19215,ES,1,56,2002-01-21,Y,007,1,207923.55,0,0,0,0,1,0,1,N,0,1,197025.04,0.0,850,5+ years,18,2,0
19216,ES,1,58,2006-11-09,Y,KAT,1,95971.92,0,0,0,0,1,1,1,N,0,1,90604.07,0.0,850,5+ years,14,3,0
